Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
21422261,"Narren, Diebe und Vampire: Das Beste aus zehn Jahren Schweibenwelt-Kalendern - Mit Illustrationen von Paul Kidby",Terry Pratchett,"Pratchett, Terry","Paul Kidby, Stephen Briggs, Andreas Brandhorst, Bernhard Kempen","=""3442477883""","=""9783442477883""",0,3.94,Goldmann Verlag,Paperback,320,2012,2012,,2021/03/13,to-read,to-read (#253),to-read,,,,0,,,0,,,,,
28184762,Die Wissenschaft der Scheibenwelt: Komplett in einem Band,Terry Pratchett,"Pratchett, Terry","Jack Cohen, Ian Stewart, Andreas Brandhorst, Erik Simon","=""""","=""9783492703956""",0,4.60,Piper,Paperback,1872,2016,,,2021/03/13,to-read,to-read (#252),to-read,,,,0,,,0,,,,,
39744642,Alien Christmas,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,3.67,,,,,,,2021/03/13,to-read,to-read (#251),to-read,,,,0,,,0,,,,,
26882412,Gevatter Tod • MacBest: Zwei Romane in einem Band,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""""","=""9783492269339""",0,4.44,Piper Taschenbuch,Paperback,688,2013,2013,,2021/03/13,to-read,to-read (#250),to-read,,,,0,,,0,,,,,
64335,The Amazing Maurice and His Educated Rodents: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0198314949""","=""9780198314943""",0,4.27,"Oxford University Press, USA",Paperback,,2003,2003,,2021/03/13,to-read,to-read (#249),to-read,,,,0,,,0,,,,,
38103740,Пятый элефант. Ночная Стража,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699918973""",0,4.64,Э,Hardcover,736,2018,,,2021/03/13,to-read,to-read (#248),to-read,,,,0,,,0,,,,,
34403165,Discworld Novels Collection: Interesting Times / Wyrd Sisters / The Light Fantastic / Carpe Jugulum / Pyramids,Terry Pratchett,"Pratchett, Terry",,"=""8033655070""","=""9788033655077""",0,4.33,Corgi,Paperback,1410,,,,2021/03/13,to-read,to-read (#247),to-read,,,,0,,,0,,,,,
605984,Unti Fiction 4,Terry Pratchett,"Pratchett, Terry",,"=""0060177535""","=""9780060177539""",0,5.00,HarperCollins Publishers,Hardcover,,,,,2021/03/13,to-read,to-read (#246),to-read,,,,0,,,0,,,,,
36326553,Twenty Pence With Envelope and Seasonal Greeting,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,3.00,,ebook,,1987,,,2021/03/13,to-read,to-read (#245),to-read,,,,0,,,0,,,,,
32620774,Роковая музыка. Санта-Хрякус,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699919628""",0,4.71,Э,Hardcover,608,2016,,,2021/03/13,to-read,to-read (#244),to-read,,,,0,,,0,,,,,
20538491,Monstrous Regiment,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""1472537203""","=""9781472537201""",0,4.53,Methuen Drama,ebook,128,2014,,,2021/03/13,to-read,to-read (#243),to-read,,,,0,,,0,,,,,
12004105,Making Money: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0573112649""","=""9780573112645""",0,4.34,Samuel French,Paperback,104,2001,2001,,2021/03/13,to-read,to-read (#242),to-read,,,,0,,,0,,,,,
45690914,Terry Pratchett'S Discworld Collector'S Edition 1999 Calendar,Terry Pratchett,"Pratchett, Terry",,"=""1876274891""","=""9781876274894""",0,5.00,Ink Group,Paperback,14,,,,2021/03/13,to-read,to-read (#241),to-read,,,,0,,,0,,,,,
491075,After the King: Stories in Honor of J.R.R. Tolkien,Martin H. Greenberg,"Greenberg, Martin H.","Jane Yolen, Harry Turtledove, Andre Norton, Charles de Lint, Dennis L. McKiernan, Emma Bull, Karen Haber, Peter S. Beagle, Mike Resnick, Barry N. Malzberg, Gregory Benford, Stephen R. Donaldson, Judith Tarr, Terry Pratchett, Robert Silverberg, Elizabeth Ann Scarborough, Karen    Anderson, Poul Anderson, John Brunner, Patricia A. McKillip","=""0765302071""","=""9780765302076""",0,3.57,Tor Books,Paperback,438,2001,1991,,2021/03/13,to-read,to-read (#240),to-read,,,,0,,,0,,,,,
40031068,"Terry pratchett discworld novel series 1 :1 to 5 books collection set (the colour of magic, the light fantastic, equal rites, mort, sourcery)",Terry Pratchett,"Pratchett, Terry",,"=""9123631120""","=""9789123631124""",0,4.25,Corgi,Paperback,,2017,,,2021/03/13,to-read,to-read (#239),to-read,,,,0,,,0,,,,,
44800248,Terry Pratchett's Discworld Calendar 2020: Discworld Destinations,Terry Pratchett,"Pratchett, Terry",Paul Kidby,"=""1473228352""","=""9781473228351""",0,5.00,Gollancz,Calendar,,2019,,,2021/03/13,to-read,to-read (#238),to-read,,,,0,,,0,,,,,
31746481,Ведьмы за границей. Дамы и Господа,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699871285""",0,4.75,Э,Hardcover,576,2016,,,2021/03/13,to-read,to-read (#237),to-read,,,,0,,,0,,,,,
34677009,Маскарад. Carpe Jugulum,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699929542""",0,4.50,Э,Hardcover,640,2017,,,2021/03/13,to-read,to-read (#236),to-read,,,,0,,,0,,,,,
28245793,Gollancz 50th Anniversary Fantasy Collection (Paperback),Terry Pratchett,"Pratchett, Terry","Philip K. Dick, Patrick Rothfuss, Gene Wolfe, Scott Lynch, Richard Mathieson, Dan Simmons, Daniel Keyes","=""1407234633""","=""""",0,3.75,,Paperback,,,,,2021/03/13,to-read,to-read (#235),to-read,,,,0,,,0,,,,,
61654,Legends Volume 2,Robert Silverberg,"Silverberg, Robert","Terry Pratchett, Orson Scott Card, Sam Tsoutsouvas, Frank  Muller, Kathryn Walker, Robert Jordan","=""0694520780""","=""9780694520787""",0,3.90,HarperAudio,Audiobook,0,1998,1998,,2021/03/13,to-read,to-read (#234),to-read,,,,0,,,0,,,,,
23531300,Betoverkind & De plaagzusters (Schijfwereld #5-6),Terry Pratchett,"Pratchett, Terry",Venugopalan Ittekot,"=""9022543137""","=""9789022543139""",0,4.14,Uitgeverij M,Paperback,473,2005,2005,,2021/03/13,to-read,to-read (#233),to-read,,,,0,,,0,,,,,
202449,"Legends 3 (Legends 1, Volume 3of3)",Robert Silverberg,"Silverberg, Robert","Robert Jordan, Ursula K. Le Guin, Terry Pratchett, Tad Williams","=""0812566645""","=""9780812566642""",0,3.88,Tor Books,Paperback,448,2000,1999,,2021/03/13,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
33126092,Посох и шляпа. Эрик,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699925605""",0,4.06,Э,Hardcover,480,2016,,,2021/03/13,to-read,to-read (#231),to-read,,,,0,,,0,,,,,
513483,Retter Der Ewigkeit. Geschichten Zwischen Diesseits Und Jenseits,Terry Pratchett,"Pratchett, Terry","Ray Bradbury, Marion Zimmer Bradley","=""3453199235""","=""9783453199231""",0,4.20,,,,,,,2021/03/13,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
2953377,A Pratchett Giftcase,Terry Pratchett,"Pratchett, Terry",,"=""0552007749""","=""9780552007740""",0,5.00,Transworld Publishers Ltd,Hardcover,,1987,1987,,2021/03/13,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
40104619,Terry Pratchett's Discworld Collectors' Edition Calendar 2019,Terry Pratchett,"Pratchett, Terry",,"=""1473218128""","=""9781473218123""",0,4.36,Gollancz,Calendar,,2018,,,2021/03/13,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
51048878,The Ankh-Morpork City Watch Discworld Journal,Terry Pratchett,"Pratchett, Terry",The Discworld Emporium,"=""1473224306""","=""9781473224308""",0,4.62,Gollancz,Hardcover,128,2021,2020,,2021/03/13,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
41829761,The Little Blue Book,Terry Pratchett,"Pratchett, Terry","Paul Kidby, Richard Henry","=""""","=""""",0,5.00,,Hardcover,60,2017,2017,,2021/03/13,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
28762604,Творцы заклинаний. Вещие сестрички,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699753147""",0,4.45,Э,Hardcover,576,2016,,,2021/03/13,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
1681949,Big Kevin and Little Kevin,Terry Pratchett,"Pratchett, Terry",,"=""0091869226""","=""9780091869229""",0,5.00,Ebury Press,Paperback,,1999,1999,,2021/03/13,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
2588204,Die dunkle Seite der Sonne - Strata,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3492286267""","=""9783492286268""",0,3.52,Piper,Paperback,475,2007,,,2021/03/13,to-read,to-read (#223),to-read,,,,0,,,0,,,,,
597042,Terry Pratchett Pack,Terry Pratchett,"Pratchett, Terry",,"=""0431045003""","=""9780431045009""",0,4.45,Heinemann Educational Books - Library Division,Paperback,,1998,,,2021/03/13,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
29492182,Ноги из глины. Патриот,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699831449""",0,4.54,Э,Hardcover,640,2016,,,2021/03/13,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
4590678,Il più grande uomo scimmia del Pleistocene,Roy  Lewis,"Lewis, Roy","Terry Pratchett, Carlo Brera","=""8845915913""","=""9788845915918""",0,3.72,Adelphi,Paperback,178,2001,1960,,2021/03/13,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
17700963,Wachen! Wachen! Der Zauberhut (Discworld #5+8),Terry Pratchett,"Pratchett, Terry",,"=""3492269044""","=""9783492269049""",0,4.37,Piper Taschenbuch,Paperback,800,2013,,,2021/03/13,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
2955034,Schijfwereld Omnibus nr.2,Terry Pratchett,"Pratchett, Terry",Venugopalan Ittekot,"=""9027465363""","=""9789027465368""",0,4.06,Het Spectrum,Paperback,666,2001,1998,,2021/03/13,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
61660,Meditations on Middle-Earth,Karen Haber,"Haber, Karen","Robin Hobb, Ursula K. Le Guin, Diane Duane, Douglas A. Anderson, Orson Scott Card, Charles de Lint, Lisa Goldstein, Glenn Herdling, Terri Windling, George R.R. Martin, Raymond E. Feist, Poul Anderson, Michael Swanwick, Esther M. Friesner, Harry Turtledove, Terry Pratchett, John  Howe","=""0312302908""","=""9780312302900""",0,3.83,St. Martin's Griffin,Paperback,256,2002,2001,,2021/03/13,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
36351093,Terry Pratchett's Discworld Collec^Terry Pratchett's Discworld Collec,Terry Pratchett,"Pratchett, Terry",Paul Kidby,"=""147321811X""","=""9781473218116""",0,4.80,Gollancz,Calendar,,2017,,,2021/03/13,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
41829751,The Little Black Book,Terry Pratchett,"Pratchett, Terry","Rob Wilkins, Neil Gaiman, Rhianna Pratchett","=""""","=""""",0,5.00,,Hardcover,93,2016,2016,,2021/03/13,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
833462,Guards! Guards!: The Graphic Novel,Stephen Briggs,"Briggs, Stephen","Graham Higgins, Terry Pratchett","=""0575070714""","=""9780575070714""",0,4.35,Gollancz,Paperback,122,2000,2000,,2021/03/13,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
53197247,"The Ankh-Morpork Archives, Volume II",Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""1473229642""","=""9781473229648""",0,4.58,Orion Publishing,Hardcover,240,2020,2020,,2021/03/13,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
1157756,"The Colour of Magic: Graphic Novel (Discworld, #1)",Scott Rockwell,"Rockwell, Scott","Steven Ross, Terry Pratchett","=""0552139459""","=""9780552139458""",0,4.34,Corgi Books,Paperback,130,1992,,,2021/03/13,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
596998,Schöne Bescherungen,Terry Pratchett,"Pratchett, Terry","Umberto Eco, Stanisław Lem, Alan Dean Foster, Terry Bisson, Philip K. Dick","=""3453182723""","=""9783453182721""",0,3.67,Wilhelm Heyne,Paperback,388,2000,2000,,2021/03/13,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
1037577,The Mammoth Book of Comic Fantasy,Mike Ashley,"Ashley, Mike","Avram Davidson, Harvey Jacobs, John Morressy, Terry Jones, Anthony Armstrong, Louise Cooper, David Langford, Peter Cannon, Neil Gaiman, Lewis Carroll, Edward Lear, Tom Holt, J.F. Sullivan, Ron Goulart, F. Gwynplaine MacIntyre, Randall Garrett, Amy Myers, Heywood Broun, Robert Rankin, James A. Bibby, Anne Gay, Richard A. Lupoff, Craig Shaw Gardner, Jane Yolen, Lawrence Schimel, Jack Sharkey, Alan Dean Foster, Harry Turtledove, Al Sarrantonio, Molly Brown, R.A. Lafferty, Gardner Dozois, Jack Dann, Michael Swanwick, Esther M. Friesner, Terry Bisson, Terry Pratchett","=""1854875302""","=""9781854875303""",0,3.74,Robinson,Paperback,524,1998,1998,,2021/03/13,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
2068002,"Sourcery: the illustrated screenplay (Discworld, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0575083190""","=""9780575083196""",0,4.29,,,,,,,2021/03/13,to-read,to-read (#209),to-read,,,,0,,,0,,,,,
29927632,"Terry Pratchett: from birth to death, a writer",Terry Pratchett,"Pratchett, Terry","Rob Wilkins, Neil Gaiman, Rhianna Pratchett","=""""","=""""",0,5.00,,Hardcover,96,2016,,,2021/03/13,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
8563102,The Rites / The magic hat: Two novels in one volume,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3492267793""","=""9783492267793""",0,4.04,,,,,,,2021/03/13,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
3088122,Prince of Stories: The Many Worlds of Neil Gaiman,Hank Wagner,"Wagner, Hank","Christopher Golden, Stephen R. Bissette, Terry Pratchett, Neil Gaiman","=""0312387652""","=""9780312387655""",0,4.07,St. Martin's Press,Hardcover,546,2008,2008,,2021/03/13,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
47997,GURPS Discworld: Adventures on the Back of the Turtle,Phil Masters,"Masters, Phil","Terry Pratchett, Steve  Jackson, Paul Kidby","=""1556342616""","=""9781556342615""",0,3.81,Steve Jackson Games,Paperback,240,1998,1998,,2021/03/13,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
34523,The Flying Sorcerers: More Comic Tales of Fantasy,Peter Haining,"Haining, Peter","Roald Dahl, Terry Pratchett, Angela Carter, Arthur C. Clarke, Kurt Vonnegut Jr., C.S. Lewis, P.G. Wodehouse, Michael Moorcock, L. Sprague de Camp, Fletcher Pratt, Eric Knight, Mervyn Peake, Piers Anthony, John Collier, Fredric Brown, Nelson S. Bond, Thomas M. Disch, Robert Bloch, Stephen Leacock, John Wyndham, Stanisław Lem, Cordwainer Smith, Robert Sheckley, William F. Nolan, Harry Harrison","=""1857237250""","=""9781857237252""",0,3.99,Orbit,Paperback,383,1999,1997,,2021/03/13,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
2955045,Schijfwereld Omnibus nr.4,Terry Pratchett,"Pratchett, Terry",Venugopalan Ittekot,"=""9027469954""","=""9789027469953""",0,3.91,Het Spectrum,Paperback,754,2000,2000,,2021/03/13,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
14290366,"Truckers, Wings",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.07,,,,,,,2021/03/13,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
12180017,Čaroprávnost ; Mort,Terry Pratchett,"Pratchett, Terry",Jan Kantůrek,"=""8071973718""","=""9788071973713""",0,4.31,Talpress,,501,2009,1987,,2021/03/13,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
1856449,Terry Pratchett Box,Terry Pratchett,"Pratchett, Terry","Dirk Bach, Peer Augustinski, Andreas Brandhorst","=""3866042450""","=""9783866042452""",0,4.67,Random House Audio,MP3 CD,5,2006,1998,,2021/03/13,to-read,to-read (#200),to-read,,,,0,,,0,,,,,
338702,Carpe Jugulum: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""057301776X""","=""9780573017766""",0,4.44,Samuel French,Paperback,,1999,1999,,2021/03/13,to-read,to-read (#199),to-read,,,,0,,,0,,,,,
37799739,Discworld Entire Series (#1-#41),Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.94,,,,,,,2021/03/13,to-read,to-read (#198),to-read,,,,0,,,0,,,,,
17671494,Nouvelles du Disque-monde,Terry Pratchett,"Pratchett, Terry",Patrick Couton,"=""2841725596""","=""9782841725595""",0,4.12,L'Atalante,Paperback,128,2011,2011,,2021/03/13,to-read,to-read (#197),to-read,,,,0,,,0,,,,,
2955058,Schijfwereld Omnibus nr.1,Terry Pratchett,"Pratchett, Terry",Venugopalan Ittekot,"=""9027463387""","=""9789027463388""",0,4.19,Het Spectrum,Paperback,559,2001,2001,,2021/03/13,to-read,to-read (#196),to-read,,,,0,,,0,,,,,
23261380,"Мор, ученик Смерти. Мрачный Жнец",Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699743698""",0,4.35,Эксмо,Hardcover,576,2014,2014,,2021/03/13,to-read,to-read (#195),to-read,,,,0,,,0,,,,,
64305,Maskerade: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0573018294""","=""9780573018299""",0,4.14,Samuel French Ltd,Paperback,114,2015,1998,,2021/03/13,to-read,to-read (#194),to-read,,,,0,,,0,,,,,
23618113,The Megabyte Drive to Believe in Santa Claus,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.17,,,,,,,2021/03/13,to-read,to-read (#193),to-read,,,,0,,,0,,,,,
16299099,Incubust,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,3.65,http://www.meades.org/,ebook,1,,1988,,2021/03/13,to-read,to-read (#192),to-read,,,,0,,,0,,,,,
597031,Pyramiden / Mac Best. Zwei Romane Von Der Bizarren Scheibenwelt,Terry Pratchett,"Pratchett, Terry",,"=""3453123271""","=""9783453123274""",0,4.15,,,,,,,2021/03/13,to-read,to-read (#191),to-read,,,,0,,,0,,,,,
2955072,Schijfwereld Omnibus nr.3,Terry Pratchett,"Pratchett, Terry",Venugopalan Ittekot,"=""9027467579""","=""9789027467577""",0,3.94,Het Spectrum,Paperback,624,1999,1999,,2021/03/13,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
36038575,Discworld Roleplaying Game,Terry Pratchett,"Pratchett, Terry",Phil Masters,"=""1556348061""","=""9781556348068""",0,4.16,Sjg,Hardcover,,2016,,,2021/03/13,to-read,to-read (#190),to-read,,,,0,,,0,,,,,
24037422,Стража! Стража! К оружию! К оружию!,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699760442""",0,4.61,Эксмо,Hardcover,640,2014,2014,,2021/03/13,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
19408074,The Discworld Almanac for the Common Year 2005,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,3.53,Doubleday,Hardcover,129,,,,2021/03/13,to-read,to-read (#187),to-read,,,,0,,,0,,,,,
10766177,"Discworld Collection: Unseen Academicals, The Colour Of Magic, Going Postal, Making Money, The Light Fantastic, Equal Rites, Mort (Discworld Novel)",Terry Pratchett,"Pratchett, Terry",,"=""1780481160""","=""9781780481166""",0,4.61,,,,,,,2021/03/13,to-read,to-read (#186),to-read,,,,0,,,0,,,,,
513480,Die Scheibenwelt: Das Licht der Phantasie/Das Erbe des Zauberers,Terry Pratchett,"Pratchett, Terry",,"=""3453073398""","=""9783453073395""",0,4.13,Heyne Verlag,Paperback,570,1993,1993,,2021/03/13,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
233664,Wyrd Sisters: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0552144304""","=""9780552144308""",0,4.36,Corgi,Paperback,176,1996,1996,,2021/03/13,to-read,to-read (#184),to-read,,,,0,,,0,,,,,
596979,Die Farben der Magie / Der Zauberhut (Discworld #1+5),Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""345308974X""","=""9783453089747""",0,3.99,Heyne,Paperback,269,1995,1995,,2021/03/13,to-read,to-read (#183),to-read,,,,0,,,0,,,,,
77232,Legends,Robert Silverberg,"Silverberg, Robert","Stephen King, Robert Jordan, Terry Goodkind, Anne McCaffrey, Raymond E. Feist, George R.R. Martin, Terry Pratchett, Orson Scott Card, Ursula K. Le Guin, Tad Williams","=""0312867875""","=""9780312867874""",0,3.92,Tor Books,Hardcover,720,1998,1998,,2021/03/13,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
23347067,Good Omens: The BBC Radio 4 dramatisation,Neil Gaiman,"Gaiman, Neil","Terry Pratchett, Peter Serafinowicz, Mark Heap","=""1910281913""","=""9781910281918""",0,4.43,BBC Physical Audio,Audio CD,5,2014,2015,,2021/03/13,to-read,to-read (#181),to-read,,,,0,,,0,,,,,
24808496,The Great Speck,Terry Pratchett,"Pratchett, Terry",Mark Beech,"=""""","=""""",0,3.53,tor.com,ebook,24,2015,2015,,2021/03/13,to-read,to-read (#180),to-read,,,,0,,,0,,,,,
6328063,Mummenschanz / Hohle Köpfe,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3442134471""","=""9783442134472""",0,4.35,Goldmann Verlag,Paperback,736,2009,2009,,2021/03/13,to-read,to-read (#179),to-read,,,,0,,,0,,,,,
13071430,Faeries N° 8 Eté 2002 (Faeries #8),Terry Pratchett,"Pratchett, Terry","Ellen Kushner, Charles de Lint, Alexis P. Nevil, Nathalie Dau, Charlotte Bousquet","=""2910899543""","=""9782910899547""",0,4.75,Nestiveqnen,Paperback,159,2002,2002,,2021/03/13,to-read,to-read (#178),to-read,,,,0,,,0,,,,,
3278814,Rollende Steine /Echt zauberhaft: Zwei Scheibenwelt-Romane in einem Band ,Terry Pratchett,"Pratchett, Terry",,"=""3442134412""","=""9783442134410""",0,4.23,Goldmann Verlag,Paperback,825,2009,2009,,2021/03/13,to-read,to-read (#177),to-read,,,,0,,,0,,,,,
1502789,Die Magie der Scheibenwelt,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3492285198""","=""9783492285193""",0,4.03,Piper,Paperback,894,2006,1983,,2021/03/13,to-read,to-read (#176),to-read,,,,0,,,0,,,,,
7312399,Schweinsgalopp/Fliegende Fetzen (Scheibenwelt #20-21),Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3442134684""","=""9783442134687""",0,4.39,Goldmann,Paperback,864,2010,2010,,2021/03/13,to-read,to-read (#175),to-read,,,,0,,,0,,,,,
1502813,Gevatter Tod / Wachen! Wachen!,Terry Pratchett,"Pratchett, Terry",,"=""3453168798""","=""9783453168794""",0,4.34,,Paperback,426,,,,2021/03/13,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
18475981,Going Postal: Stage Adaptation,Terry Pratchett,"Pratchett, Terry",,"=""1472537068""","=""9781472537065""",0,4.36,Methuen Drama,ebook,128,2013,2013,,2021/03/13,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
1502785,Total Verhext / Einfach Göttlich,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3442133343""","=""9783442133345""",0,4.23,Goldmann Verlag,Paperback,704,2003,2004,,2021/03/13,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
399379,GURPS Discworld Also,Terry Pratchett,"Pratchett, Terry","Alain H. Dawson, Sean Murray","=""1556344473""","=""9781556344473""",0,3.58,Steve Jackson Games,Paperback,128,2000,2000,,2021/03/13,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
3842047,Discworld Assassins' Guild Yearbook and Diary 2000,Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""0575066873""","=""9780575066878""",0,3.91,Gollancz ,Hardcover,128,1999,1999,,2021/03/13,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
64166,Compact Discworlds 1-4: The Colour of Magic/The Light Fantastic/Equal Rites/Mort,Terry Pratchett,"Pratchett, Terry",,"=""0575062363""","=""9780575062368""",0,4.38,Orion Publishing Company,,,1995,1995,,2021/03/13,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
34508,Interesting Times: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0413772195""","=""9780413772190""",0,4.18,Bloomsbury Methuen Drama,Paperback,102,2002,1995,,2021/03/13,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
116295,Guards! Guards!: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0552144312""","=""9780552144315""",0,4.38,Corgi,Paperback,208,1997,1992,,2021/03/13,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
64273,Discworld Two-Book Set:  Witches Abroad and Reaper Man,Terry Pratchett,"Pratchett, Terry",,"=""0060537469""","=""9780060537463""",0,4.61,,,768,,,,2021/03/13,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
61671,Discworld's Unseen University Diary 1998,Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""0575065516""","=""9780575065512""",0,4.05,Firebird Distributing,Hardcover,128,1997,1997,,2021/03/13,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
63719,Pratchett 8 Book Set: Night Watch / Truth / Carpe Jugulum / Color of Magic / Fifth Elephant / Light Fantastic / Equal Rites / Thief of Time,Terry Pratchett,"Pratchett, Terry",,"=""0060598360""","=""9780060598365""",0,4.74,HarperCollins,Mass Market Paperback,,2003,2003,,2021/03/13,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
1096915,Voll Im Bilde/Alles Sense!,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3442133726""","=""9783442133727""",0,4.23,Goldmann,Paperback,285,2005,1990,,2021/03/13,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
17569315,Discworld Thieves' Guild Yearbook & Diary 2002,Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""0575071044""","=""9780575071049""",0,4.03,Gollancz,Hardcover,128,2001,2001,,2021/03/13,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
1642225,Discworld Fools' Guild Diary 2001,Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""0575071036""","=""9780575071032""",0,3.90,Gollancz,Hardcover,128,2000,2000,,2021/03/13,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
1252111,Lords und Ladies/Helle Barden,Terry Pratchett,"Pratchett, Terry",,"=""3442133807""","=""9783442133802""",0,4.27,,Paperback,756,2007,1993,,2021/03/13,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
43477721,"Death and Friends, A Discworld Journal",Terry Pratchett,"Pratchett, Terry",The Discworld Emporium,"=""1473224292""","=""9781473224292""",0,3.11,Gollancz,Hardcover,128,2019,2019,,2021/03/13,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
7557548,Men at Arms: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0552144320""","=""9780552144322""",0,4.40,Corgi,Paperback,208,1997,1997,,2021/03/13,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
26203937,Tiffany Aching Complete Collection: 5 Books,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.74,HarperCollins,Kindle Edition,,2015,2015,,2021/03/13,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
